,Unnamed: 0,No_Die,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Lot_Num,Wafer_Num,Datetime
1140,573,NOLSM574227574,1,Implantation,2.00E+16,5.42E+16,1.38E+17,3.00E+17,6.00E+17,32300.098,103.46,920,155,22,34,18-02-2019
1141,574,NOLSM575228575,2,Implantation,1.29E+16,1.40E+17,9.92E+16,3.00E+17,6.00E+17,32299.356,103.489,925,155,22,35,18-02-2019
1142,575,NOLSM576229576,3,Implantation,7.34E+15,5.46E+16,1.38E+17,2.99E+17,6.00E+17,32300.822,103.375,920,155,22,36,18-02-2019
1143,576,NOLSM5772210577,1,Implantation,7.36E+15,9.24E+16,1.38E+17,3.02E+17,6.00E+17,32297.222,103.153,920,155,22,37,18-02-2019
1144,577,NOLSM5782211578,2,Implantation,1.19E+16,1.55E+17,1.38E+17,3.01E+17,6.00E+17,32300.66,103.914,930,156,22,38,18-02-2019
1145,578,NOLSM5792212579,3,Implantation,4.19E+15,9.24E+16,2.77E+17,3.00E+17,6.00E+17,32301.818,103.622,924,155,22,39,18-02-2019
1146,579,NOLSM5802213580,1,Implantation,7.58E+15,1.22E+17,1.38E+17,3.00E+17,6.00E+17,32295.402,103.139,917,155,22,40,18-02-2019
1147,580,NOLSM5812214581,2,Implantation,1.02E+16,1.53E+16,9.43E+16,3.00E+17,6.00E+17,32299.416,103.163,917,155,22,41,18-02-2019
1148,581,NOLSM5822215582,3,Implantation,4.08E+15,3.16E+16,1.38E+17,2.99E+17,6.00E+17,32301.766,102.853,918,154,22,42,18-02-2019
1149,582,NOLSM5832216583,1,Implantation,4.59E+15,2.24E+16,1.89E+17,2.98E+17,6.00E+17,32501.321,104.402,927,157,22,43,18-02-2019
1150,583,NOLSM5842217584,2,Implantation,1.61E+16,1.06E+17,1.09E+17,3.01E+17,6.00E+17,32501.935,104,927,156,22,44,18-02-2019
1151,584,NOLSM5852218585,3,Implantation,5.06E+15,9.24E+16,6.58E+16,2.99E+17,6.00E+17,32498.654,103.49,927,155,22,45,18-02-2019
1152,585,NOLSM5862219586,1,Implantation,8.13E+15,1.10E+17,2.96E+16,3.01E+17,6.00E+17,32500.345,103.177,926,155,22,46,18-02-2019
1153,586,NOLSM5872220587,2,Implantation,2.06E+16,9.24E+16,1.32E+17,3.00E+17,6.00E+17,32497.667,103.741,926,156,22,47,18-02-2019
1154,587,NOLSM5882221588,3,Implantation,1.21E+16,3.16E+16,1.38E+17,3.01E+17,6.00E+17,32501.596,103.599,926,155,22,48,18-02-2019
1155,588,NOLSM5892222589,1,Implantation,1.81E+16,2.24E+16,1.38E+17,3.01E+17,6.00E+17,32501.542,103.118,925,155,22,49,18-02-2019
1156,589,NOLSM5902223590,2,Implantation,2.44E+15,1.06E+17,6.02E+15,3.00E+17,6.00E+17,32500.363,103.119,926,155,22,50,18-02-2019
1157,590,NOLSM5912224591,3,Implantation,1.05E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32501.471,102.863,929,154,22,51,18-02-2019
1158,591,NOLSM5922225592,1,Implantation,6.91E+15,1.10E+17,1.38E+17,3.01E+17,6.00E+17,32501.237,103.318,929,155,22,52,18-02-2019
1159,592,NOLSM5932226593,2,Implantation,2.03E+16,1.45E+17,9.62E+16,3.00E+17,6.00E+17,32498.772,102.939,925,154,22,53,18-02-2019
1160,593,NOLSM5942227594,3,Implantation,1.82E+16,1.82E+17,1.38E+17,3.01E+17,6.00E+17,32501.18,103.054,924,155,22,54,18-02-2019
81,594,NOLSM2821,2,Implantation,5.93E+15,9.22E+16,1.20E+17,3.00E+17,6.00E+17,31490.992,105.795,890,154,2,1,18-02-2019
82,595,NOLSM2922,3,Implantation,1.12E+16,9.48E+16,1.38E+17,3.01E+17,6.00E+17,32725.266,103.911,911,156,2,2,18-02-2019
83,596,NOLSM3023,3,Implantation,7.3E+15,6.26E+16,1.38E+17,3.01E+17,6.00E+17,31538.328,103.924,896,152,2,3,18-02-2019
84,597,NOLSM3124,1,Implantation,1.79E+16,9.12E+16,1.38E+17,3.00E+17,6.00E+17,31998.259,100.411,920,154,2,4,18-02-2019
85,598,NOLSM3225,1,Implantation,9.72E+15,8.64E+16,1.38E+17,3.00E+17,6.00E+17,31811.636,103.273,923,154,2,5,18-02-2019
86,599,NOLSM3326,3,Implantation,1.34E+16,1.69E+17,1.38E+17,3.01E+17,6.00E+17,32124.08,104.34,900,157,2,6,18-02-2019
87,600,NOLSM3427,3,Implantation,8.52E+15,1.90E+17,1.38E+17,2.98E+17,6.00E+17,30891.41,100.362,910,154,2,7,18-02-2019
88,601,NOLSM3528,2,Implantation,9.28E+15,1.04E+17,1.38E+17,3.01E+17,6.00E+17,31517.072,105.868,885,153,2,8,18-02-2019
89,602,NOLSM3629,1,Implantation,1.42E+16,1.32E+17,1.38E+17,3.00E+17,6.00E+17,31790.504,100.638,867,150,2,9,18-02-2019
90,603,NOLSM37210,1,Implantation,6.52E+15,8.25E+16,1.38E+17,3.01E+17,6.00E+17,32067.825,102.656,901,154,2,10,18-02-2019
91,604,NOLSM38211,2,Implantation,1.42E+16,1.49E+17,1.38E+17,3.01E+17,6.00E+17,31126.867,105.072,893,158,2,11,18-02-2019
92,605,NOLSM39212,3,Implantation,1.13E+16,1.13E+17,6.93E+16,2.99E+17,6.00E+17,31104.203,102.618,923,157,2,12,18-02-2019
93,606,NOLSM40213,3,Implantation,1.11E+16,1.23E+17,1.38E+17,3.02E+17,6.00E+17,32566.66,99.988,887,155,2,13,18-02-2019
94,607,NOLSM41214,2,Implantation,1.03E+16,8.15E+16,1.38E+17,3.01E+17,6.00E+17,32521.877,99.525,892,153,2,14,18-02-2019
95,608,NOLSM42215,1,Implantation,1.33E+16,3.68E+16,1.38E+17,3.01E+17,6.00E+17,31358.645,105.044,899,152,2,15,18-02-2019
96,609,NOLSM43216,1,Implantation,1.06E+16,1.22E+16,1.38E+17,3.01E+17,6.00E+17,31818.475,102.605,920,152,2,16,18-02-2019
97,610,NOLSM44217,2,Implantation,1.69E+16,9.40E+16,1.38E+17,3.01E+17,6.00E+17,31391.261,106.14,911,159,2,17,18-02-2019
98,611,NOLSM45218,3,Implantation,6.16E+15,1.62E+17,1.38E+17,3.01E+17,6.00E+17,32378.318,104.608,900,150,2,18,18-02-2019
99,612,NOLSM46219,3,Implantation,1.05E+16,1.83E+17,1.38E+17,3.00E+17,6.00E+17,31655.809,106.163,892,151,2,19,18-02-2019
100,613,NOLSM47220,2,Implantation,1.22E+16,8.92E+16,1.19E+17,3.00E+17,6.00E+17,31475.03,104.423,867,155,2,20,18-02-2019
101,614,NOLSM48221,1,Implantation,1.01E+16,1.34E+17,1.38E+17,3.01E+17,6.00E+17,32535.703,100.868,894,153,2,21,18-02-2019
102,615,NOLSM49222,1,Implantation,6.9E+15,7.73E+16,1.38E+17,3.00E+17,6.00E+17,30855.391,104.158,891,151,2,22,18-02-2019
103,616,NOLSM50223,2,Implantation,1.58E+16,7.24E+16,1.70E+17,3.00E+17,6.00E+17,31108.4,102.193,871,159,2,23,18-02-2019
104,617,NOLSM51224,3,Implantation,9.8E+15,1.17E+17,1.38E+17,2.99E+17,6.00E+17,31638.792,105.637,920,157,2,24,18-02-2019
105,618,NOLSM52225,3,Implantation,6.71E+15,1.33E+17,1.38E+17,3.01E+17,6.00E+17,32033.214,103.982,905,152,2,25,18-02-2019
106,619,NOLSM53226,2,Implantation,1.28E+16,7.66E+16,1.38E+17,2.99E+17,6.00E+17,31929.509,102.576,893,154,2,26,18-02-2019
107,620,NOLSM54227,1,Implantation,1.78E+16,7.44E+16,1.38E+17,3.01E+17,6.00E+17,32769.049,101.986,898,155,2,27,18-02-2019
1161,621,NOLSM568221,1,Implantation,4.05E+15,3.16E+16,9.62E+16,3.00E+17,6.00E+17,32198.012,103.689,919,156,22,1,18-02-2019
1162,622,NOLSM569222,2,Implantation,1.44E+16,2.24E+16,1.38E+17,3.00E+17,6.00E+17,32300.163,103.658,921,155,22,2,18-02-2019
1163,623,NOLSM570223,3,Implantation,1.21E+16,1.06E+17,1.38E+17,2.99E+17,6.00E+17,32297.58,103.738,923,156,22,3,18-02-2019
1164,624,NOLSM571224,3,Implantation,2.18E+16,9.24E+16,1.38E+17,3.01E+17,6.00E+17,32297.14,103.626,927,155,22,4,18-02-2019
1165,625,NOLSM572225,2,Implantation,1.34E+16,1.10E+17,1.38E+17,3.00E+17,6.00E+17,32300.024,103.918,925,156,22,5,18-02-2019
1166,626,NOLSM573226,1,Implantation,4.66E+15,9.24E+16,1.38E+17,3.01E+17,6.00E+17,32199.199,103.953,925,156,22,6,18-02-2019
1167,627,NOLSM574227,1,Implantation,1.10E+16,6.66E+16,1.38E+17,3.00E+17,6.00E+17,32300.098,103.46,920,155,22,7,18-02-2019
1168,628,NOLSM575228,2,Implantation,6.3E+15,4.31E+16,9.92E+16,3.00E+17,6.00E+17,32299.356,103.489,925,155,22,8,18-02-2019
1169,629,NOLSM576229,3,Implantation,8.11E+15,1.61E+16,1.38E+17,2.99E+17,6.00E+17,32300.822,103.375,920,155,22,9,18-02-2019
1170,630,NOLSM5772210,3,Implantation,1.40E+16,1.02E+17,1.38E+17,3.02E+17,6.00E+17,32297.222,103.153,920,155,22,10,18-02-2019
1171,631,NOLSM5782211,2,Implantation,9.23E+15,9.24E+16,1.38E+17,3.01E+17,6.00E+17,32300.66,103.914,930,156,22,11,18-02-2019
1172,632,NOLSM5792212,1,Implantation,8.78E+15,2.11E+16,2.77E+17,3.00E+17,6.00E+17,32301.818,103.622,924,155,22,12,18-02-2019
1173,633,NOLSM5802213,1,Implantation,2.13E+16,8.91E+16,1.38E+17,3.00E+17,6.00E+17,32295.402,103.139,917,155,22,13,18-02-2019
1174,634,NOLSM5812214,2,Implantation,1.71E+16,1.65E+17,1.19E+17,3.00E+17,6.00E+17,32299.416,103.163,917,155,22,14,18-02-2019
1175,635,NOLSM5822215,3,Implantation,1.93E+16,1.85E+17,1.38E+17,2.99E+17,6.00E+17,32301.766,102.853,918,154,22,15,18-02-2019
1176,636,NOLSM5832216,3,Implantation,8.67E+15,9.24E+16,1.38E+17,2.98E+17,6.00E+17,32501.321,104.402,927,157,22,16,18-02-2019
1177,637,NOLSM5842217,2,Implantation,7.58E+15,7.07E+16,1.94E+17,3.01E+17,6.00E+17,32501.935,104,927,156,22,17,18-02-2019
1178,638,NOLSM5852218,1,Implantation,9.88E+15,5.59E+16,1.38E+17,2.99E+17,6.00E+17,32498.654,103.49,927,155,22,18,18-02-2019
1179,639,NOLSM5862219,1,Implantation,9.5E+15,6.42E+16,1.38E+17,3.01E+17,6.00E+17,32500.345,103.177,926,155,22,19,18-02-2019
1180,640,NOLSM5872220,2,Implantation,9.8E+15,8.06E+16,1.27E+16,3.00E+17,6.00E+17,32497.667,103.741,926,156,22,20,18-02-2019
1181,641,NOLSM5882221,3,Implantation,2.08E+16,2.00E+17,1.38E+17,3.01E+17,6.00E+17,32501.596,103.599,926,155,22,21,18-02-2019
1182,642,NOLSM5892222,2,Implantation,1.97E+16,8.13E+16,1.38E+17,3.01E+17,6.00E+17,32501.542,103.118,925,155,22,22,18-02-2019
1183,643,NOLSM5902223,1,Implantation,1.42E+16,1.18E+17,1.38E+17,3.00E+17,6.00E+17,32500.363,103.119,926,155,22,23,18-02-2019
1184,644,NOLSM5912224,1,Implantation,1.63E+16,1.39E+17,1.38E+17,3.00E+17,6.00E+17,32501.471,102.863,929,154,22,24,18-02-2019
1185,645,NOLSM5922225,2,Implantation,2.69E+15,9.24E+16,1.38E+17,3.01E+17,6.00E+17,32501.237,103.318,929,155,22,25,18-02-2019
1186,646,NOLSM5932226,3,Implantation,2.03E+16,1.45E+17,1.38E+17,3.00E+17,6.00E+17,32498.772,102.939,925,154,22,26,18-02-2019
1187,647,NOLSM5942227,3,Implantation,1.82E+16,1.82E+17,1.38E+17,3.01E+17,6.00E+17,32501.18,103.054,924,155,22,27,18-02-2019
108,648,NOLSM553155,1,Implantation,1.14E+16,6.87E+16,1.38E+17,3.01E+17,6.00E+17,32331.242,102.757,923,157,3,28,19-02-2019
109,649,NOLSM563256,2,Implantation,1.20E+16,4.77E+16,1.38E+17,3.00E+17,6.00E+17,32326.879,102.2,901,154,3,29,19-02-2019
110,650,NOLSM573357,3,Implantation,1.11E+16,1.06E+17,2.61E+17,3.02E+17,6.00E+17,31066.014,103.558,897,151,3,30,19-02-2019
111,651,NOLSM583458,1,Implantation,3.42E+15,8.51E+16,1.38E+17,3.01E+17,6.00E+17,31522.953,101.965,873,154,3,31,19-02-2019
112,652,NOLSM593559,2,Implantation,1.20E+16,1.31E+17,2.83E+17,3.00E+17,6.00E+17,33101.496,100.915,866,150,3,32,19-02-2019
113,653,NOLSM603660,3,Implantation,1.37E+16,1.03E+17,1.38E+17,2.98E+17,6.00E+17,30821.235,103.236,895,157,3,33,19-02-2019
114,654,NOLSM613761,1,Implantation,1.50E+16,1.06E+17,1.38E+17,3.00E+17,6.00E+17,31606.805,103.492,903,156,3,34,19-02-2019
115,655,NOLSM623862,2,Implantation,8.64E+15,1.19E+17,1.38E+17,3.01E+17,6.00E+17,31189.123,104.163,909,153,3,35,19-02-2019
116,656,NOLSM633963,3,Implantation,1.39E+16,7.18E+16,1.38E+17,3.01E+17,6.00E+17,31897.149,102.736,878,154,3,36,19-02-2019
117,657,NOLSM6431064,1,Implantation,8.87E+15,1.60E+17,1.38E+17,3.00E+17,6.00E+17,31251.878,101.442,878,157,3,37,19-02-2019
118,658,NOLSM6531165,2,Implantation,1.14E+16,1.35E+17,1.38E+17,3.01E+17,6.00E+17,30703.029,101.03,899,153,3,38,19-02-2019
119,659,NOLSM6631266,3,Implantation,1.31E+16,6.11E+16,1.38E+17,3.03E+17,6.00E+17,30325.348,103.937,912,157,3,39,19-02-2019
120,660,NOLSM6731367,1,Implantation,8.4E+15,5.27E+16,1.38E+17,3.00E+17,6.00E+17,32066.425,99.938,925,154,3,40,19-02-2019
121,661,NOLSM6831468,2,Implantation,1.21E+16,1.42E+17,1.38E+17,3.03E+17,6.00E+17,31988.811,98.542,881,155,3,41,19-02-2019
122,662,NOLSM6931569,3,Implantation,1.11E+16,8.26E+16,1.38E+17,2.99E+17,6.00E+17,29985.962,103.541,877,154,3,42,19-02-2019
123,663,NOLSM7031670,1,Implantation,8.91E+15,8.34E+16,1.38E+17,2.99E+17,6.00E+17,31431.504,103.893,893,155,3,43,19-02-2019
124,664,NOLSM7131771,2,Implantation,9.85E+15,1.23E+17,1.38E+17,3.00E+17,6.00E+17,32189.734,101.709,878,155,3,44,19-02-2019
125,665,NOLSM7231872,3,Implantation,9.18E+15,1.28E+17,1.93E+17,3.00E+17,6.00E+17,31178.487,103.251,911,154,3,45,19-02-2019
126,666,NOLSM7331973,1,Implantation,1.41E+16,1.26E+17,1.38E+17,3.01E+17,6.00E+17,31633.206,100.664,899,153,3,46,19-02-2019
127,667,NOLSM7432074,2,Implantation,9.76E+15,5.80E+16,1.38E+17,3.00E+17,6.00E+17,31321.795,102.6,901,157,3,47,19-02-2019
128,668,NOLSM7532175,3,Implantation,1.18E+16,1.52E+17,1.38E+17,3.01E+17,6.00E+17,31818.941,100.949,865,150,3,48,19-02-2019
129,669,NOLSM7632276,1,Implantation,1.02E+16,7.55E+16,1.38E+17,3.01E+17,6.00E+17,32229.52,103.453,904,158,3,49,19-02-2019
130,670,NOLSM7732377,2,Implantation,1.42E+16,9.19E+16,1.38E+17,3.01E+17,6.00E+17,31476.989,102.519,891,153,3,50,19-02-2019
131,671,NOLSM7832478,3,Implantation,1.14E+16,1.48E+17,1.38E+17,3.02E+17,6.00E+17,31177.831,102.643,897,154,3,51,19-02-2019
132,672,NOLSM7932579,1,Implantation,1.06E+16,8.87E+16,6.52E+16,2.99E+17,6.00E+17,32328.112,101.726,868,153,3,52,19-02-2019
133,673,NOLSM8032680,2,Implantation,1.68E+16,1.61E+17,1.38E+17,3.00E+17,6.00E+17,31463.004,104.676,909,154,3,53,19-02-2019
134,674,NOLSM8132781,3,Implantation,7.09E+15,1.19E+17,2.57E+17,2.99E+17,6.00E+17,33158.675,104.022,917,149,3,54,19-02-2019
1188,675,NOLSM595231595,1,Implantation,3.02E+15,2.16E+16,1.38E+17,2.99E+17,6.00E+17,32502.334,103.208,924,155,23,28,19-02-2019
1189,676,NOLSM596232596,2,Implantation,1.71E+16,1.55E+17,1.38E+17,3.01E+17,6.00E+17,32499.477,103.382,924,155,23,29,19-02-2019
1190,677,NOLSM597233597,3,Implantation,2.11E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32497.298,103.387,924,155,23,30,19-02-2019
1191,678,NOLSM598234598,1,Implantation,1.76E+16,1.72E+17,1.38E+17,3.01E+17,6.00E+17,32499.26,103.677,924,156,23,31,19-02-2019
1192,679,NOLSM599235599,2,Implantation,1.32E+16,9.24E+16,1.38E+17,3.01E+17,6.00E+17,32498.961,103.541,924,155,23,32,19-02-2019
1193,680,NOLSM600236600,3,Implantation,4.88E+15,9.24E+16,2.42E+17,3.01E+17,6.00E+17,32499.787,103.716,924,156,23,33,19-02-2019
1194,681,NOLSM601237601,1,Implantation,7.67E+15,9.24E+16,2.74E+17,3.00E+17,6.00E+17,32501.831,103.694,924,156,23,34,19-02-2019
1195,682,NOLSM602238602,2,Implantation,1.43E+16,1.15E+17,1.38E+17,3.01E+17,6.00E+17,32497.031,104.163,927,156,23,35,19-02-2019
1196,683,NOLSM603239603,3,Implantation,1.74E+16,9.24E+16,8.20E+16,2.99E+17,6.00E+17,32503.265,105.862,932,159,23,36,19-02-2019
1197,684,NOLSM6042310604,1,Implantation,1.79E+16,9.24E+16,1.38E+17,2.99E+17,6.00E+17,32498.409,105.892,932,159,23,37,19-02-2019
1198,685,NOLSM6052311605,2,Implantation,1.39E+16,7.44E+16,1.38E+17,3.00E+17,6.00E+17,32500.055,105.938,927,159,23,38,19-02-2019
1199,686,NOLSM6062312606,3,Implantation,1.63E+16,9.24E+16,1.38E+17,3.01E+17,6.00E+17,32498.838,105.821,915,159,23,39,19-02-2019
1200,687,NOLSM6072313607,1,Implantation,5.49E+15,9.24E+16,1.38E+17,2.99E+17,6.00E+17,32499.975,105.747,915,159,23,40,19-02-2019
1201,688,NOLSM6082314608,2,Implantation,1.58E+16,1.56E+17,1.38E+17,3.00E+17,6.00E+17,32494.512,105.594,916,158,23,41,19-02-2019
1202,689,NOLSM6092315609,3,Implantation,1.31E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32501.652,105.389,915,158,23,42,19-02-2019
1203,690,NOLSM6102316610,1,Implantation,1.02E+16,3.38E+16,1.57E+17,3.00E+17,6.00E+17,32500.528,104.736,914,157,23,43,19-02-2019
1204,691,NOLSM6112317611,2,Implantation,1.55E+16,6.97E+16,1.91E+16,3.00E+17,6.00E+17,32496.56,104.788,911,157,23,44,19-02-2019
1205,692,NOLSM6122318612,3,Implantation,5.19E+15,9.55E+15,9.6E+15,3.00E+17,6.00E+17,32502.771,104.833,910,157,23,45,19-02-2019
1206,693,NOLSM6132319613,1,Implantation,1.60E+16,1.39E+17,2.80E+17,3.00E+17,6.00E+17,32498.839,104.711,909,157,23,46,19-02-2019
1207,694,NOLSM6142320614,2,Implantation,2.36E+15,2.31E+16,4.25E+16,3.01E+17,6.00E+17,32502.896,104.683,909,157,23,47,19-02-2019
1208,695,NOLSM6152321615,3,Implantation,1.65E+16,5.78E+16,1.38E+17,3.01E+17,6.00E+17,32495.958,104.625,909,157,23,48,19-02-2019
1209,696,NOLSM6162322616,1,Implantation,1.51E+16,1.18E+17,2.29E+17,3.00E+17,6.00E+17,32298.677,104.688,911,157,23,49,19-02-2019
1210,697,NOLSM6172323617,2,Implantation,1.71E+16,7.19E+16,1.27E+17,3.01E+17,6.00E+17,32299.497,105.127,913,158,23,50,19-02-2019
1211,698,NOLSM6182324618,3,Implantation,7.25E+15,6.24E+16,1.58E+17,3.01E+17,6.00E+17,32302.108,105.179,917,158,23,51,19-02-2019
1212,699,NOLSM6192325619,1,Implantation,4.54E+15,2.17E+16,1.42E+16,3.01E+17,6.00E+17,32300.693,105.296,917,158,23,52,19-02-2019
1213,700,NOLSM6202326620,2,Implantation,4.53E+15,5.58E+15,9.75E+16,3.03E+17,6.00E+17,32301.248,105.564,916,158,23,53,19-02-2019
1214,701,NOLSM6212327621,3,Implantation,5.9E+15,9.24E+16,7.69E+15,3.01E+17,6.00E+17,32305.226,105.439,916,158,23,54,19-02-2019
135,702,NOLSM5531,1,Implantation,1.14E+16,6.87E+16,1.38E+17,3.01E+17,6.00E+17,32331.242,102.757,923,157,3,1,19-02-2019
136,703,NOLSM5632,2,Implantation,1.20E+16,4.77E+16,1.38E+17,3.00E+17,6.00E+17,32326.879,102.2,901,154,3,2,19-02-2019
137,704,NOLSM5733,3,Implantation,1.11E+16,1.06E+17,2.61E+17,3.02E+17,6.00E+17,31066.014,103.558,897,151,3,3,19-02-2019
138,705,NOLSM5834,2,Implantation,3.42E+15,8.51E+16,1.38E+17,3.01E+17,6.00E+17,31522.953,101.965,873,154,3,4,19-02-2019
139,706,NOLSM5935,1,Implantation,1.20E+16,1.31E+17,2.83E+17,3.00E+17,6.00E+17,33101.496,100.915,866,150,3,5,19-02-2019
140,707,NOLSM6036,1,Implantation,1.37E+16,1.03E+17,1.38E+17,2.98E+17,6.00E+17,30821.235,103.236,895,157,3,6,19-02-2019
141,708,NOLSM6137,2,Implantation,1.50E+16,1.06E+17,1.38E+17,3.00E+17,6.00E+17,31606.805,103.492,903,156,3,7,19-02-2019
142,709,NOLSM6238,3,Implantation,8.64E+15,1.19E+17,1.38E+17,3.01E+17,6.00E+17,31189.123,104.163,909,153,3,8,19-02-2019
143,710,NOLSM6339,2,Implantation,1.39E+16,7.18E+16,1.38E+17,3.01E+17,6.00E+17,31897.149,102.736,878,154,3,9,19-02-2019
144,711,NOLSM64310,1,Implantation,8.87E+15,1.60E+17,1.38E+17,3.00E+17,6.00E+17,31251.878,101.442,878,157,3,10,19-02-2019
145,712,NOLSM65311,1,Implantation,1.14E+16,1.35E+17,1.38E+17,3.01E+17,6.00E+17,30703.029,101.03,899,153,3,11,19-02-2019
146,713,NOLSM66312,2,Implantation,1.31E+16,6.11E+16,1.38E+17,3.03E+17,6.00E+17,30325.348,103.937,912,157,3,12,19-02-2019
147,714,NOLSM67313,3,Implantation,8.4E+15,5.27E+16,1.38E+17,3.00E+17,6.00E+17,32066.425,99.938,925,154,3,13,19-02-2019
148,715,NOLSM68314,3,Implantation,1.21E+16,1.42E+17,1.38E+17,3.03E+17,6.00E+17,31988.811,98.542,881,155,3,14,19-02-2019
149,716,NOLSM69315,1,Implantation,1.11E+16,8.26E+16,1.38E+17,2.99E+17,6.00E+17,29985.962,103.541,877,154,3,15,19-02-2019
150,717,NOLSM70316,1,Implantation,8.91E+15,8.34E+16,1.38E+17,2.99E+17,6.00E+17,31431.504,103.893,893,155,3,16,19-02-2019
151,718,NOLSM71317,2,Implantation,9.85E+15,1.23E+17,1.38E+17,3.00E+17,6.00E+17,32189.734,101.709,878,155,3,17,19-02-2019
152,719,NOLSM72318,3,Implantation,9.18E+15,1.28E+17,1.93E+17,3.00E+17,6.00E+17,31178.487,103.251,911,154,3,18,19-02-2019
153,720,NOLSM73319,3,Implantation,1.41E+16,1.26E+17,1.38E+17,3.01E+17,6.00E+17,31633.206,100.664,899,153,3,19,19-02-2019
154,721,NOLSM74320,1,Implantation,9.76E+15,5.80E+16,1.38E+17,3.00E+17,6.00E+17,31321.795,102.6,901,157,3,20,19-02-2019
155,722,NOLSM75321,1,Implantation,1.18E+16,1.52E+17,1.38E+17,3.01E+17,6.00E+17,31818.941,100.949,865,150,3,21,19-02-2019
156,723,NOLSM76322,3,Implantation,1.02E+16,7.55E+16,1.38E+17,3.01E+17,6.00E+17,32229.52,103.453,904,158,3,22,19-02-2019
157,724,NOLSM77323,3,Implantation,1.42E+16,9.19E+16,1.38E+17,3.01E+17,6.00E+17,31476.989,102.519,891,153,3,23,19-02-2019
158,725,NOLSM78324,2,Implantation,1.14E+16,1.48E+17,1.38E+17,3.02E+17,6.00E+17,31177.831,102.643,897,154,3,24,19-02-2019
159,726,NOLSM79325,1,Implantation,1.06E+16,8.87E+16,6.52E+16,2.99E+17,6.00E+17,32328.112,101.726,868,153,3,25,19-02-2019
160,727,NOLSM80326,1,Implantation,1.68E+16,1.61E+17,1.38E+17,3.00E+17,6.00E+17,31463.004,104.676,909,154,3,26,19-02-2019
161,728,NOLSM81327,2,Implantation,7.09E+15,1.19E+17,2.57E+17,2.99E+17,6.00E+17,33158.675,104.022,917,149,3,27,19-02-2019
1215,729,NOLSM595231,2,Implantation,3.02E+15,2.16E+16,1.62E+17,2.99E+17,6.00E+17,32502.334,103.208,924,155,23,1,19-02-2019
1216,730,NOLSM596232,1,Implantation,1.71E+16,1.55E+17,6.19E+16,3.01E+17,6.00E+17,32499.477,103.382,924,155,23,2,19-02-2019
1217,731,NOLSM597233,1,Implantation,2.11E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32497.298,103.387,924,155,23,3,19-02-2019
1218,732,NOLSM598234,2,Implantation,1.76E+16,1.72E+17,1.38E+17,3.01E+17,6.00E+17,32499.26,103.677,924,156,23,4,19-02-2019
1219,733,NOLSM599235,3,Implantation,1.32E+16,9.24E+16,1.38E+17,3.01E+17,6.00E+17,32498.961,103.541,924,155,23,5,19-02-2019
1220,734,NOLSM600236,3,Implantation,4.88E+15,9.24E+16,2.42E+17,3.01E+17,6.00E+17,32499.787,103.716,924,156,23,6,19-02-2019
1221,735,NOLSM601237,2,Implantation,7.67E+15,9.24E+16,2.74E+17,3.00E+17,6.00E+17,32501.831,103.694,924,156,23,7,19-02-2019
1222,736,NOLSM602238,1,Implantation,1.43E+16,1.15E+17,1.38E+17,3.01E+17,6.00E+17,32497.031,104.163,927,156,23,8,19-02-2019
1223,737,NOLSM603239,1,Implantation,1.74E+16,9.24E+16,8.20E+16,2.99E+17,6.00E+17,32503.265,105.862,932,159,23,9,19-02-2019
1224,738,NOLSM6042310,2,Implantation,1.79E+16,9.24E+16,1.38E+17,2.99E+17,6.00E+17,32498.409,105.892,932,159,23,10,19-02-2019
1225,739,NOLSM6052311,3,Implantation,1.39E+16,7.44E+16,1.38E+17,3.00E+17,6.00E+17,32500.055,105.938,927,159,23,11,19-02-2019
1226,740,NOLSM6062312,3,Implantation,1.63E+16,9.24E+16,1.38E+17,3.01E+17,6.00E+17,32498.838,105.821,915,159,23,12,19-02-2019
1227,741,NOLSM6072313,2,Implantation,5.49E+15,9.24E+16,1.38E+17,2.99E+17,6.00E+17,32499.975,105.747,915,159,23,13,19-02-2019
1228,742,NOLSM6082314,1,Implantation,1.58E+16,1.56E+17,1.38E+17,3.00E+17,6.00E+17,32494.512,105.594,916,158,23,14,19-02-2019
1229,743,NOLSM6092315,1,Implantation,1.31E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32501.652,105.389,915,158,23,15,19-02-2019
1230,744,NOLSM6102316,2,Implantation,1.02E+16,3.38E+16,1.57E+17,3.00E+17,6.00E+17,32500.528,104.736,914,157,23,16,19-02-2019
1231,745,NOLSM6112317,3,Implantation,1.55E+16,6.97E+16,1.91E+16,3.00E+17,6.00E+17,32496.56,104.788,911,157,23,17,19-02-2019
1232,746,NOLSM6122318,2,Implantation,5.19E+15,9.55E+15,9.6E+15,3.00E+17,6.00E+17,32502.771,104.833,910,157,23,18,19-02-2019
1233,747,NOLSM6132319,1,Implantation,1.60E+16,1.39E+17,2.80E+17,3.00E+17,6.00E+17,32498.839,104.711,909,157,23,19,19-02-2019
