,No_Die,Ox_Chamber,process,type,Temp_OXid,Vapor,ppm,Pressure,Oxid_time,thickness,Lot_Num,Wafer_Num,Datetime
1231,NOLSM7462817746,1,Oxidation,wet,1288.242178,H2O,45.34,0.225,32,713.605,28,44,24-02-2019
1232,NOLSM7472818747,1,Oxidation,wet,1277.436051,H2O,45.47,0.224,31,726.633,28,45,24-02-2019
1233,NOLSM7482819748,1,Oxidation,wet,1284.007358,H2O,45.52,0.224,31,719.265,28,46,24-02-2019
1234,NOLSM7492820749,1,Oxidation,wet,1291.868318,H2O,45.44,0.226,33,722.546,28,47,24-02-2019
1235,NOLSM7502821750,1,Oxidation,wet,1299.347665,H2O,45.44,0.226,33,728.731,28,48,24-02-2019
1236,NOLSM7512822751,1,Oxidation,wet,1283.695358,H2O,45.43,0.225,32,728.858,28,49,24-02-2019
1237,NOLSM7522823752,1,Oxidation,wet,1288.950132,H2O,32.8,0.222,29,713.971,28,50,24-02-2019
1238,NOLSM7532824753,1,Oxidation,wet,1298.605538,H2O,31.86,0.222,29,721.066,28,51,24-02-2019
1239,NOLSM7542825754,1,Oxidation,wet,1285.198164,H2O,39.51,0.223,30,729.198,28,52,24-02-2019
1240,NOLSM7552826755,1,Oxidation,wet,1284.131599,H2O,32.88,0.226,33,721.514,28,53,24-02-2019
1241,NOLSM7562827756,1,Oxidation,wet,1286.433809,H2O,38.11,0.225,32,721.329,28,54,24-02-2019
1242,NOLSM19081,2,Oxidation,dry,1174.01303,O2,37.49,0.212,84,721.304,8,1,24-02-2019
1243,NOLSM19182,2,Oxidation,dry,1165.617773,O2,22.88,0.199,67,704.568,8,2,24-02-2019
1244,NOLSM19283,3,Oxidation,wet,1014.795635,H2O,27.37,0.202,146,697.739,8,3,24-02-2019
1245,NOLSM19384,3,Oxidation,dry,1169.694011,O2,33.16,0.207,28,706.325,8,4,24-02-2019
1246,NOLSM19485,3,Oxidation,dry,1124.743767,O2,29,0.216,123,693.27,8,5,24-02-2019
1247,NOLSM19586,3,Oxidation,wet,1019.00918,H2O,31.53,0.222,90,697.074,8,6,24-02-2019
1248,NOLSM19687,3,Oxidation,dry,1173.672595,O2,34.34,0.208,64,697.413,8,7,24-02-2019
1249,NOLSM19788,3,Oxidation,wet,1124.892526,H2O,34.65,0.199,100,716.271,8,8,24-02-2019
1250,NOLSM19889,3,Oxidation,dry,1034.319934,O2,38.61,0.219,109,718.706,8,9,24-02-2019
1251,NOLSM199810,3,Oxidation,dry,1087.304688,O2,30.16,0.209,163,710.971,8,10,24-02-2019
1252,NOLSM200811,3,Oxidation,dry,1213.64044,O2,33.43,0.221,138,708.001,8,11,24-02-2019
1253,NOLSM201812,1,Oxidation,dry,1066.207388,O2,27.5,0.217,78,683.976,8,12,24-02-2019
1254,NOLSM202813,1,Oxidation,dry,1139.661565,O2,38.15,0.195,124,710.619,8,13,24-02-2019
1255,NOLSM203814,1,Oxidation,dry,948.6861651,O2,29.73,0.205,44,705.763,8,14,24-02-2019
1256,NOLSM204815,1,Oxidation,wet,1123.150866,H2O,35.57,0.212,79,708.062,8,15,24-02-2019
1257,NOLSM205816,1,Oxidation,dry,1058.909437,O2,39.16,0.213,110,690.937,8,16,24-02-2019
1258,NOLSM206817,1,Oxidation,dry,1115.699605,O2,25.62,0.2,82,716.675,8,17,24-02-2019
1259,NOLSM207818,1,Oxidation,wet,1097.859817,H2O,34.48,0.219,111,709.689,8,18,24-02-2019
1260,NOLSM208819,1,Oxidation,wet,991.6432961,H2O,31.65,0.226,126,720.765,8,19,24-02-2019
1261,NOLSM209820,2,Oxidation,dry,1231.368437,O2,31.72,0.211,59,709.535,8,20,24-02-2019
1262,NOLSM210821,2,Oxidation,wet,1115.170517,H2O,31,0.211,80,705.928,8,21,24-02-2019
1263,NOLSM211822,2,Oxidation,dry,955.8951259,O2,36.92,0.209,120,719.825,8,22,24-02-2019
1264,NOLSM212823,2,Oxidation,dry,1169.835912,O2,32.07,0.202,72,700.173,8,23,24-02-2019
1265,NOLSM213824,2,Oxidation,wet,1247.597502,H2O,37.04,0.198,121,700.67,8,24,24-02-2019
1266,NOLSM214825,2,Oxidation,dry,1034.320659,O2,29.49,0.198,116,708.627,8,25,24-02-2019
1267,NOLSM215826,2,Oxidation,wet,1088.331719,H2O,35.07,0.223,123,703.902,8,26,24-02-2019
1268,NOLSM216827,2,Oxidation,dry,1071.159907,O2,34.51,0.192,57,709.961,8,27,24-02-2019
1269,NOLSM730281,1,Oxidation,wet,1278.50258,H2O,45.12,0.224,31,722.525,28,1,24-02-2019
1270,NOLSM731282,1,Oxidation,wet,1278.599932,H2O,45.16,0.224,31,723.08,28,2,24-02-2019
1271,NOLSM732283,2,Oxidation,wet,1278.835759,H2O,45.19,0.225,32,719.235,28,3,24-02-2019
1272,NOLSM733284,2,Oxidation,wet,1281.924107,H2O,45.2,0.225,32,724.821,28,4,24-02-2019
1273,NOLSM734285,2,Oxidation,wet,1276.061577,H2O,45.22,0.223,30,718.628,28,5,24-02-2019
1274,NOLSM735286,2,Oxidation,wet,1276.3955,H2O,45.25,0.225,32,720.697,28,6,24-02-2019
1275,NOLSM736287,2,Oxidation,wet,1275.200613,H2O,45.26,0.225,32,719.265,28,7,24-02-2019
1276,NOLSM737288,2,Oxidation,wet,1278.980075,H2O,45.26,0.225,32,715.88,28,8,24-02-2019
1277,NOLSM738289,2,Oxidation,wet,1282.139237,H2O,45.21,0.225,32,726.383,28,9,24-02-2019
1278,NOLSM7392810,2,Oxidation,wet,1274.525002,H2O,45.22,0.224,31,720.264,28,10,24-02-2019
1279,NOLSM7402811,2,Oxidation,wet,1273.863736,H2O,45.22,0.225,32,717.763,28,11,24-02-2019
1280,NOLSM7412812,3,Oxidation,wet,1283.985107,H2O,45.28,0.225,32,724.499,28,12,24-02-2019
1281,NOLSM7422813,3,Oxidation,wet,1283.363039,H2O,45.26,0.226,33,727.814,28,13,24-02-2019
1282,NOLSM7432814,3,Oxidation,wet,1274.803652,H2O,45.24,0.226,33,722.683,28,14,24-02-2019
1283,NOLSM7442815,3,Oxidation,wet,1278.617427,H2O,45.35,0.226,33,727.582,28,15,24-02-2019
1284,NOLSM7452816,3,Oxidation,wet,1277.493534,H2O,45.31,0.226,33,726.818,28,16,24-02-2019
1285,NOLSM7462817,3,Oxidation,wet,1269.23601,H2O,45.34,0.225,32,713.605,28,17,24-02-2019
1286,NOLSM7472818,3,Oxidation,wet,1274.667489,H2O,45.47,0.224,31,726.633,28,18,24-02-2019
1287,NOLSM7482819,3,Oxidation,wet,1282.933609,H2O,45.52,0.224,31,719.265,28,19,24-02-2019
1288,NOLSM7492820,3,Oxidation,wet,1275.589114,H2O,45.44,0.226,33,722.546,28,20,24-02-2019
1289,NOLSM7502821,1,Oxidation,wet,1282.816736,H2O,45.44,0.226,33,728.731,28,21,24-02-2019
1290,NOLSM7512822,1,Oxidation,wet,1270.238956,H2O,45.43,0.225,32,728.858,28,22,24-02-2019
1291,NOLSM7522823,1,Oxidation,wet,1279.042715,H2O,45.46,0.222,29,713.971,28,23,24-02-2019
1292,NOLSM7532824,1,Oxidation,wet,1283.203618,H2O,45.66,0.222,29,721.066,28,24,24-02-2019
1293,NOLSM7542825,1,Oxidation,wet,1280.87409,H2O,45.89,0.223,30,729.198,28,25,24-02-2019
1294,NOLSM7552826,1,Oxidation,wet,1280.102167,H2O,45.86,0.226,33,721.514,28,26,24-02-2019
1295,NOLSM7562827,1,Oxidation,wet,1281.304421,H2O,45.75,0.225,32,721.329,28,27,24-02-2019
1296,NOLSM21791217,3,Oxidation,wet,1026.167547,H2O,32.54,0.2,74,712.606,9,28,25-02-2019
1297,NOLSM21892218,3,Oxidation,wet,1075.798686,H2O,38.17,0.194,65,702.893,9,29,25-02-2019
1298,NOLSM21993219,3,Oxidation,dry,1084.303481,O2,33.38,0.197,142,704.857,9,30,25-02-2019
1299,NOLSM22094220,3,Oxidation,dry,952.4303657,O2,37.78,0.2,80,714.216,9,31,25-02-2019
1300,NOLSM22195221,3,Oxidation,dry,1208.438693,O2,35.47,0.207,32,700.396,9,32,25-02-2019
1301,NOLSM22296222,3,Oxidation,dry,1348.471208,O2,31.91,0.199,32,714.998,9,33,25-02-2019
1302,NOLSM22397223,3,Oxidation,dry,1134.739067,O2,46.63,0.192,32,710.712,9,34,25-02-2019
1303,NOLSM22498224,3,Oxidation,wet,1203.333057,H2O,31.48,0.207,32,712.618,9,35,25-02-2019
1304,NOLSM22599225,3,Oxidation,wet,1113.625384,H2O,37.9,0.209,31,709.347,9,36,25-02-2019
1305,NOLSM226910226,3,Oxidation,wet,991.4505379,H2O,25.35,0.199,32,692.759,9,37,25-02-2019
1306,NOLSM227911227,3,Oxidation,dry,1003.272743,O2,30.2,0.218,31,700.321,9,38,25-02-2019
1307,NOLSM228912228,3,Oxidation,wet,979.5767715,H2O,41.08,0.215,34,708.579,9,39,25-02-2019
1308,NOLSM229913229,3,Oxidation,wet,1087.481975,H2O,32.02,0.218,33,702.109,9,40,25-02-2019
1309,NOLSM230914230,3,Oxidation,dry,1132.463594,O2,29.76,0.209,32,717.471,9,41,25-02-2019
1310,NOLSM231915231,3,Oxidation,wet,1167.797196,H2O,32.85,0.209,32,709.599,9,42,25-02-2019
1311,NOLSM232916232,3,Oxidation,wet,1131.371632,H2O,32.68,0.214,32,692.436,9,43,25-02-2019
1312,NOLSM233917233,3,Oxidation,dry,1141.852701,O2,29.79,0.192,32,710.777,9,44,25-02-2019
1313,NOLSM234918234,3,Oxidation,dry,983.6538112,O2,27.5,0.204,31,722.031,9,45,25-02-2019
1314,NOLSM235919235,3,Oxidation,wet,915.0494811,H2O,35.23,0.222,32,708.489,9,46,25-02-2019
1315,NOLSM236920236,3,Oxidation,dry,1037.207291,O2,37.48,0.198,30,716.994,9,47,25-02-2019
1316,NOLSM237921237,3,Oxidation,dry,994.4503096,O2,39.3,0.208,28,714.2,9,48,25-02-2019
1317,NOLSM238922238,3,Oxidation,dry,1071.683098,O2,32.84,0.197,31,707.577,9,49,25-02-2019
1318,NOLSM239923239,3,Oxidation,wet,1093.210156,H2O,38.41,0.188,30,708.825,9,50,25-02-2019
1319,NOLSM240924240,3,Oxidation,dry,1205.56476,O2,38.29,0.214,27,705.931,9,51,25-02-2019
1320,NOLSM241925241,3,Oxidation,wet,1133.021216,H2O,38.52,0.195,27,710.932,9,52,25-02-2019
1321,NOLSM242926242,3,Oxidation,dry,1140.547834,O2,40,0.207,27,713.965,9,53,25-02-2019
1322,NOLSM243927243,3,Oxidation,dry,980.5189978,O2,27.43,0.206,24,712.318,9,54,25-02-2019
1323,NOLSM757291757,1,Oxidation,wet,1287.868362,H2O,39.93,0.222,29,716.87,29,28,25-02-2019
1324,NOLSM758292758,1,Oxidation,wet,1294.262266,H2O,35.63,0.223,30,720.769,29,29,25-02-2019
1325,NOLSM759293759,1,Oxidation,wet,1286.034604,H2O,28.6,0.222,32,721.954,29,30,25-02-2019
1326,NOLSM760294760,1,Oxidation,wet,1290.656798,H2O,34.58,0.223,31,695.764,29,31,25-02-2019
1327,NOLSM761295761,1,Oxidation,wet,1284.969447,H2O,45.85,0.223,31,716.794,29,32,25-02-2019
1328,NOLSM762296762,1,Oxidation,wet,1281.778015,H2O,44.53,0.191,33,686.53,29,33,25-02-2019
1329,NOLSM763297763,1,Oxidation,wet,1279.676777,H2O,44.62,0.187,33,691.168,29,34,25-02-2019
1330,NOLSM764298764,1,Oxidation,wet,1279.496731,H2O,44.64,0.203,32,710.04,29,35,25-02-2019
1331,NOLSM765299765,1,Oxidation,wet,1270.244217,H2O,44.54,0.213,20,709.047,29,36,25-02-2019
1332,NOLSM7662910766,1,Oxidation,wet,1280.60166,H2O,44.53,0.219,26,723.555,29,37,25-02-2019
1333,NOLSM7672911767,1,Oxidation,wet,1290.814182,H2O,44.49,0.218,25,720.167,29,38,25-02-2019
1334,NOLSM7682912768,1,Oxidation,wet,1277.895816,H2O,32.8,0.217,24,708.6,29,39,25-02-2019
1335,NOLSM7692913769,1,Oxidation,wet,1294.578413,H2O,31.86,0.217,24,715.256,29,40,25-02-2019
1336,NOLSM7702914770,1,Oxidation,wet,1275.94166,H2O,39.51,0.218,25,711.702,29,41,25-02-2019
1337,NOLSM7712915771,1,Oxidation,wet,1295.640227,H2O,32.88,0.218,25,715.973,29,42,25-02-2019
1338,NOLSM7722916772,1,Oxidation,wet,1279.911534,H2O,38.11,0.218,25,717.236,29,43,25-02-2019
1339,NOLSM7732917773,1,Oxidation,wet,1274.981983,H2O,39.93,0.217,24,712.928,29,44,25-02-2019
1340,NOLSM7742918774,1,Oxidation,wet,1278.106718,H2O,35.63,0.216,23,714.822,29,45,25-02-2019
1341,NOLSM7752919775,1,Oxidation,wet,1276.425527,H2O,28.6,0.217,24,721.528,29,46,25-02-2019
1342,NOLSM7762920776,1,Oxidation,wet,1294.044092,H2O,34.58,0.218,25,715.249,29,47,25-02-2019
1343,NOLSM7772921777,1,Oxidation,wet,1289.795692,H2O,34.95,0.219,26,713.007,29,48,25-02-2019
1344,NOLSM7782922778,1,Oxidation,wet,1290.400769,H2O,44.62,0.218,25,714.238,29,49,25-02-2019
1345,NOLSM7792923779,1,Oxidation,wet,1293.467406,H2O,44.72,0.218,25,714.974,29,50,25-02-2019
1346,NOLSM7802924780,1,Oxidation,wet,1280.300845,H2O,44.78,0.218,25,715.226,29,51,25-02-2019
1347,NOLSM7812925781,1,Oxidation,wet,1288.508546,H2O,44.68,0.218,25,724.374,29,52,25-02-2019
1348,NOLSM7822926782,1,Oxidation,wet,1279.556159,H2O,44.64,0.218,25,719.23,29,53,25-02-2019
1349,NOLSM7832927783,1,Oxidation,wet,1276.552126,H2O,44.53,0.215,22,713.79,29,54,25-02-2019
1350,NOLSM21791,3,Oxidation,wet,1016.1822,H2O,32.54,0.2,74,712.606,9,1,25-02-2019
1351,NOLSM21892,3,Oxidation,wet,1066.365213,H2O,38.17,0.194,65,702.893,9,2,25-02-2019
1352,NOLSM21993,3,Oxidation,dry,1066.642239,O2,33.38,0.197,142,704.857,9,3,25-02-2019
1353,NOLSM22094,3,Oxidation,dry,941.3073988,O2,37.78,0.2,80,714.216,9,4,25-02-2019
1354,NOLSM22195,3,Oxidation,dry,1190.831353,O2,35.47,0.207,32,700.396,9,5,25-02-2019
1355,NOLSM22296,3,Oxidation,dry,1339.476675,O2,31.91,0.199,26,714.998,9,6,25-02-2019
1356,NOLSM22397,3,Oxidation,dry,1132.57503,O2,46.63,0.192,104,710.712,9,7,25-02-2019
1357,NOLSM22498,3,Oxidation,wet,1190.729914,H2O,31.48,0.207,50,712.618,9,8,25-02-2019
1358,NOLSM22599,1,Oxidation,wet,1112.416978,H2O,37.9,0.209,202,709.347,9,9,25-02-2019
1359,NOLSM226910,1,Oxidation,wet,990.3594092,H2O,25.35,0.199,84,692.759,9,10,25-02-2019
1360,NOLSM227911,1,Oxidation,dry,988.6988473,O2,30.2,0.218,121,700.321,9,11,25-02-2019
1361,NOLSM228912,1,Oxidation,wet,975.0524691,H2O,41.08,0.215,75,708.579,9,12,25-02-2019
1362,NOLSM229913,1,Oxidation,wet,1071.150486,H2O,32.02,0.218,138,702.109,9,13,25-02-2019
1363,NOLSM230914,1,Oxidation,dry,1114.322932,O2,29.76,0.209,136,717.471,9,14,25-02-2019
1364,NOLSM231915,1,Oxidation,wet,1161.965758,H2O,32.85,0.209,235,709.599,9,15,25-02-2019
1365,NOLSM232916,1,Oxidation,wet,1121.638557,H2O,32.68,0.214,93,692.436,9,16,25-02-2019
1366,NOLSM233917,1,Oxidation,dry,1134.284688,O2,29.79,0.192,101,710.777,9,17,25-02-2019
1367,NOLSM234918,2,Oxidation,dry,978.5990947,O2,27.5,0.204,116,722.031,9,18,25-02-2019
1368,NOLSM235919,2,Oxidation,wet,901.2769443,H2O,35.23,0.222,42,708.489,9,19,25-02-2019
1369,NOLSM236920,2,Oxidation,dry,1030.259775,O2,37.48,0.198,71,716.994,9,20,25-02-2019
1370,NOLSM237921,2,Oxidation,dry,988.9267668,O2,39.3,0.208,122,714.2,9,21,25-02-2019
1371,NOLSM238922,2,Oxidation,dry,1062.294072,O2,32.84,0.197,49,707.577,9,22,25-02-2019
1372,NOLSM239923,2,Oxidation,wet,1091.757943,H2O,38.41,0.188,116,708.825,9,23,25-02-2019
1373,NOLSM240924,2,Oxidation,dry,1191.930656,O2,38.29,0.214,140,705.931,9,24,25-02-2019
1374,NOLSM241925,2,Oxidation,wet,1121.284393,H2O,38.52,0.195,60,710.932,9,25,25-02-2019
1375,NOLSM242926,3,Oxidation,dry,1123.213009,O2,40,0.207,63,713.965,9,26,25-02-2019
1376,NOLSM243927,3,Oxidation,dry,960.6783565,O2,27.43,0.206,81,712.318,9,27,25-02-2019
1377,NOLSM757291,1,Oxidation,wet,1275.5657,H2O,45.74,0.222,29,716.87,29,1,25-02-2019
1378,NOLSM758292,2,Oxidation,wet,1276.060274,H2O,45.76,0.223,30,720.769,29,2,25-02-2019
1379,NOLSM759293,2,Oxidation,wet,1283.867919,H2O,45.89,0.222,29,721.954,29,3,25-02-2019
1380,NOLSM760294,2,Oxidation,wet,1273.783436,H2O,45.88,0.223,30,712.621,29,4,25-02-2019
1381,NOLSM761295,2,Oxidation,wet,1272.564858,H2O,45.85,0.223,30,716.794,29,5,25-02-2019
1382,NOLSM762296,2,Oxidation,wet,1268.333781,H2O,44.53,0.191,33,686.53,29,6,25-02-2019
1383,NOLSM763297,2,Oxidation,wet,1274.752189,H2O,44.62,0.187,33,691.168,29,7,25-02-2019
1384,NOLSM764298,2,Oxidation,wet,1268.120909,H2O,44.64,0.203,10,710.04,29,8,25-02-2019
1385,NOLSM765299,2,Oxidation,wet,1269.521244,H2O,44.54,0.213,20,709.047,29,9,25-02-2019
1386,NOLSM7662910,2,Oxidation,wet,1267.405918,H2O,44.53,0.219,26,723.555,29,10,25-02-2019
1387,NOLSM7672911,3,Oxidation,wet,1279.535843,H2O,44.49,0.218,25,720.167,29,11,25-02-2019
1388,NOLSM7682912,3,Oxidation,wet,1272.848472,H2O,44.51,0.217,24,708.6,29,12,25-02-2019
1389,NOLSM7692913,3,Oxidation,wet,1275.111403,H2O,44.57,0.217,24,715.256,29,13,25-02-2019
1390,NOLSM7702914,3,Oxidation,wet,1269.36468,H2O,44.56,0.218,25,711.702,29,14,25-02-2019
1391,NOLSM7712915,3,Oxidation,wet,1275.851896,H2O,44.55,0.218,25,715.973,29,15,25-02-2019
1392,NOLSM7722916,3,Oxidation,wet,1271.279622,H2O,44.48,0.218,25,717.236,29,16,25-02-2019
1393,NOLSM7732917,3,Oxidation,wet,1269.031664,H2O,44.48,0.217,24,712.928,29,17,25-02-2019
1394,NOLSM7742918,3,Oxidation,wet,1277.293219,H2O,44.58,0.216,23,714.822,29,18,25-02-2019
1395,NOLSM7752919,1,Oxidation,wet,1269.0928,H2O,44.59,0.217,24,721.528,29,19,25-02-2019
1396,NOLSM7762920,1,Oxidation,wet,1274.338129,H2O,44.53,0.218,25,715.249,29,20,25-02-2019
1397,NOLSM7772921,1,Oxidation,wet,1277.125287,H2O,44.53,0.219,26,713.007,29,21,25-02-2019
1398,NOLSM7782922,1,Oxidation,wet,1273.466561,H2O,44.62,0.218,25,714.238,29,22,25-02-2019
1399,NOLSM7792923,1,Oxidation,wet,1277.074151,H2O,44.72,0.218,25,714.974,29,23,25-02-2019
1400,NOLSM7802924,1,Oxidation,wet,1273.47807,H2O,44.78,0.218,25,715.226,29,24,25-02-2019
1401,NOLSM7812925,1,Oxidation,wet,1273.731235,H2O,44.68,0.218,25,724.374,29,25,25-02-2019
1402,NOLSM7822926,2,Oxidation,wet,1277.858397,H2O,44.64,0.218,25,719.23,29,26,25-02-2019
1403,NOLSM7832927,2,Oxidation,wet,1272.150947,H2O,44.53,0.215,22,713.79,29,27,25-02-2019
1404,NOLSM244101244,1,Oxidation,wet,1158.98372,H2O,39.57,0.213,23,706.099,10,28,26-02-2019
1405,NOLSM245102245,1,Oxidation,dry,1274.630787,O2,26.06,0.2,23,704.373,10,29,26-02-2019
1406,NOLSM246103246,1,Oxidation,dry,1051.164988,O2,34.48,0.205,23,705.94,10,30,26-02-2019
1407,NOLSM247104247,1,Oxidation,wet,1177.948957,H2O,32.8,0.209,24,712.926,10,31,26-02-2019
1408,NOLSM248105248,1,Oxidation,wet,1093.001482,H2O,31.86,0.198,25,727.318,10,32,26-02-2019
1409,NOLSM249106249,1,Oxidation,dry,1157.284201,O2,39.51,0.214,25,721.3,10,33,26-02-2019
1410,NOLSM250107250,1,Oxidation,dry,1172.739927,O2,32.88,0.206,25,709.964,10,34,26-02-2019
1411,NOLSM251108251,1,Oxidation,dry,987.8483679,O2,38.11,0.209,25,712.447,10,35,26-02-2019
1412,NOLSM252109252,1,Oxidation,wet,1149.226192,H2O,39.93,0.192,25,705.345,10,36,26-02-2019
1413,NOLSM2531010253,1,Oxidation,dry,982.5434949,O2,35.63,0.218,25,713.056,10,37,26-02-2019
1414,NOLSM2541011254,1,Oxidation,dry,1125.732241,O2,28.6,0.217,27,711.723,10,38,26-02-2019
1415,NOLSM2551012255,1,Oxidation,dry,982.0692282,O2,34.58,0.215,28,701.19,10,39,26-02-2019
1416,NOLSM2561013256,1,Oxidation,dry,1133.036546,O2,34.95,0.2,29,709.78,10,40,26-02-2019
1417,NOLSM2571014257,1,Oxidation,wet,961.8768211,H2O,32.59,0.2,29,709.653,10,41,26-02-2019
1418,NOLSM2581015258,1,Oxidation,dry,1234.788085,O2,38.02,0.2,29,697.759,10,42,26-02-2019
1419,NOLSM2591016259,1,Oxidation,dry,1127.212745,O2,33.81,0.215,30,702.698,10,43,26-02-2019
1420,NOLSM2601017260,1,Oxidation,dry,1107.222469,O2,29.05,0.216,30,703.723,10,44,26-02-2019
1421,NOLSM2611018261,1,Oxidation,dry,1077.344874,O2,49.91,0.202,30,711.826,10,45,26-02-2019
1422,NOLSM2621019262,1,Oxidation,dry,1100.193088,O2,32.47,0.202,30,703.411,10,46,26-02-2019
1423,NOLSM2631020263,1,Oxidation,dry,1156.761458,O2,32.82,0.215,31,701.568,10,47,26-02-2019
1424,NOLSM2641021264,1,Oxidation,wet,1010.297067,H2O,36.66,0.19,31,708.351,10,48,26-02-2019
1425,NOLSM2651022265,1,Oxidation,dry,1024.439403,O2,35.44,0.211,32,702.572,10,49,26-02-2019
1426,NOLSM2661023266,1,Oxidation,dry,1050.876258,O2,36.74,0.202,32,717.852,10,50,26-02-2019
1427,NOLSM2671024267,1,Oxidation,dry,1008.384579,O2,25.53,0.193,30,696.386,10,51,26-02-2019
1428,NOLSM2681025268,1,Oxidation,dry,1192.516453,O2,42.37,0.219,32,686.747,10,52,26-02-2019
1429,NOLSM2691026269,1,Oxidation,wet,1269.85108,H2O,31.47,0.201,32,709.049,10,53,26-02-2019
1430,NOLSM2701027270,1,Oxidation,dry,919.4271597,O2,37.17,0.202,32,713.856,10,54,26-02-2019
1431,NOLSM784301784,1,Oxidation,wet,1294.52325,H2O,44.61,0.217,24,713.559,30,28,26-02-2019
1432,NOLSM785302785,1,Oxidation,wet,1287.983073,H2O,44.58,0.218,25,716.184,30,29,26-02-2019
1433,NOLSM786303786,1,Oxidation,wet,1297.52198,H2O,44.58,0.218,25,719.658,30,30,26-02-2019
1434,NOLSM787304787,1,Oxidation,wet,1286.70449,H2O,44.59,0.215,22,717.264,30,31,26-02-2019
1435,NOLSM788305788,1,Oxidation,wet,1279.230077,H2O,44.57,0.216,23,718.321,30,32,26-02-2019
1436,NOLSM789306789,1,Oxidation,wet,1272.92939,H2O,44.59,0.216,23,712.492,30,33,26-02-2019
1437,NOLSM790307790,1,Oxidation,wet,1290.193865,H2O,44.59,0.217,24,708.404,30,34,26-02-2019
1438,NOLSM791308791,1,Oxidation,wet,1284.380429,H2O,44.59,0.217,24,720.945,30,35,26-02-2019
1439,NOLSM792309792,1,Oxidation,wet,1270.724841,H2O,44.55,0.215,22,713.334,30,36,26-02-2019
1440,NOLSM7933010793,1,Oxidation,wet,1272.860531,H2O,44.57,0.216,23,716.68,30,37,26-02-2019
1441,NOLSM7943011794,1,Oxidation,wet,1299.113722,H2O,44.57,0.216,23,717.314,30,38,26-02-2019
1442,NOLSM7953012795,1,Oxidation,wet,1292.158664,H2O,44.62,0.216,23,716.545,30,39,26-02-2019
1443,NOLSM7963013796,1,Oxidation,wet,1293.958537,H2O,44.63,0.219,26,712.706,30,40,26-02-2019
1444,NOLSM7973014797,1,Oxidation,wet,1296.489393,H2O,44.55,0.219,26,716.92,30,41,26-02-2019
1445,NOLSM7983015798,1,Oxidation,wet,1291.026121,H2O,44.57,0.215,22,716.828,30,42,26-02-2019
1446,NOLSM7993016799,1,Oxidation,wet,1294.786064,H2O,44.56,0.216,23,707.057,30,43,26-02-2019
1447,NOLSM8003017800,1,Oxidation,wet,1282.572632,H2O,44.53,0.213,20,717.059,30,44,26-02-2019
1448,NOLSM8013018801,1,Oxidation,wet,1275.829845,H2O,44.56,0.213,20,695.764,30,45,26-02-2019
1449,NOLSM8023019802,1,Oxidation,wet,1291.007727,H2O,44.58,0.211,18,707.582,30,46,26-02-2019
1450,NOLSM8033020803,1,Oxidation,wet,1283.930847,H2O,44.6,0.216,23,707.619,30,47,26-02-2019
1451,NOLSM8043021804,1,Oxidation,wet,1293.717058,H2O,44.56,0.215,22,713.867,30,48,26-02-2019
1452,NOLSM8053022805,1,Oxidation,wet,1290.238446,H2O,44.59,0.213,20,705.557,30,49,26-02-2019
1453,NOLSM8063023806,1,Oxidation,wet,1288.126844,H2O,44.65,0.211,18,707.754,30,50,26-02-2019
1454,NOLSM8073024807,1,Oxidation,wet,1283.481103,H2O,44.62,0.211,18,702.472,30,51,26-02-2019
1455,NOLSM8083025808,1,Oxidation,wet,1278.804323,H2O,44.58,0.212,19,711.749,30,52,26-02-2019
1456,NOLSM8093026809,1,Oxidation,wet,1282.999686,H2O,44.58,0.216,23,709.301,30,53,26-02-2019
1457,NOLSM8103027810,1,Oxidation,wet,1299.196525,H2O,44.6,0.212,19,714.972,30,54,26-02-2019
1458,NOLSM244101,3,Oxidation,wet,1154.781488,H2O,39.57,0.213,98,706.099,10,1,26-02-2019
1459,NOLSM245102,3,Oxidation,dry,1263.451872,O2,26.06,0.2,148,704.373,10,2,26-02-2019
1460,NOLSM246103,3,Oxidation,dry,1048.939098,O2,34.48,0.205,110,705.94,10,3,26-02-2019
1461,NOLSM247104,3,Oxidation,wet,1176.526906,H2O,35.99,0.209,76,712.926,10,4,26-02-2019
1462,NOLSM248105,3,Oxidation,wet,1087.93932,H2O,36.98,0.198,173,727.318,10,5,26-02-2019
1463,NOLSM249106,3,Oxidation,dry,1140.375541,O2,34.12,0.214,25,721.3,10,6,26-02-2019
1464,NOLSM250107,1,Oxidation,dry,1154.972545,O2,35.1,0.206,63,709.964,10,7,26-02-2019
1465,NOLSM251108,1,Oxidation,dry,978.9108347,O2,41.78,0.209,137,712.447,10,8,26-02-2019
1466,NOLSM252109,1,Oxidation,wet,1129.585673,H2O,31.43,0.192,167,705.345,10,9,26-02-2019
1467,NOLSM2531010,1,Oxidation,dry,962.8870033,O2,36.59,0.218,60,713.056,10,10,26-02-2019
1468,NOLSM2541011,1,Oxidation,dry,1118.454043,O2,28.88,0.217,107,711.723,10,11,26-02-2019
1469,NOLSM2551012,1,Oxidation,dry,972.8555751,O2,37.37,0.215,141,701.19,10,12,26-02-2019
1470,NOLSM2561013,1,Oxidation,dry,1115.156608,O2,33.88,0.2,126,709.78,10,13,26-02-2019
1471,NOLSM2571014,2,Oxidation,wet,961.0098258,H2O,29.55,0.2,168,709.653,10,14,26-02-2019
