,No_Die,photo_soft_Chamber,process 2,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,Lot_Num,Wafer_Num,Datetime
521,NOLSM549219,1,Photo,0.95345,15.958,15.075999999999999,19.997,206.11599999999999,90.0,506.116,4122.317,5152.896,5.115,93.04299999999999,30.006999999999998,21,9,17-02-2019
522,NOLSM5502110,1,Photo,1.0276399999999999,15.915999999999999,15.084000000000001,19.997,203.642,90.0,503.642,4072.835,5091.044,5.104,93.541,30.0,21,10,17-02-2019
523,NOLSM5512111,1,Photo,0.78214,16.247,15.100999999999999,20.002,204.42,90.001,504.42,4088.407,5110.509,5.114,93.31700000000001,30.000999999999998,21,11,17-02-2019
524,NOLSM5522112,2,Photo,1.05805,16.739,14.964,19.997,204.484,89.999,504.48400000000004,4089.6809999999996,5112.101,5.093999999999999,93.186,29.997,21,12,17-02-2019
525,NOLSM5532113,2,Photo,0.6451899999999999,15.99,15.120999999999999,19.998,203.145,89.999,503.145,4062.91,5078.637,5.085,93.01700000000001,29.991,21,13,17-02-2019
526,NOLSM5542114,3,Photo,0.97209,17.012,15.062999999999999,19.998,203.558,90.001,503.55800000000005,4071.152,5088.94,5.09,93.152,30.005,21,14,17-02-2019
527,NOLSM5552115,3,Photo,0.96194,16.115,15.001,20.0,204.024,90.001,504.024,4080.4709999999995,5100.588,5.096,92.99799999999999,30.000999999999998,21,15,17-02-2019
528,NOLSM5562116,3,Photo,0.62784,16.257,15.037,19.998,203.303,90.001,503.30300000000005,4066.052,5082.565,5.079,93.43,29.995,21,16,17-02-2019
529,NOLSM5572117,1,Photo,0.9894299999999999,16.974,15.023,20.000999999999998,204.032,89.999,504.032,4080.631,5100.789000000001,5.092,92.56200000000001,30.004,21,17,17-02-2019
530,NOLSM5582118,1,Photo,0.92361,16.545,14.966,19.998,202.483,90.0,502.483,4049.67,5062.087,5.0569999999999995,92.632,30.005,21,18,17-02-2019
531,NOLSM5592119,1,Photo,0.49806000000000006,16.691,14.970999999999998,20.000999999999998,202.787,90.0,502.787,4055.738,5069.673,5.07,92.741,29.996,21,19,17-02-2019
532,NOLSM5602120,2,Photo,0.58744,16.145,15.027999999999999,20.000999999999998,202.29,89.999,502.29,4045.7940000000003,5057.2429999999995,5.058,92.721,30.004,21,20,17-02-2019
533,NOLSM5612121,2,Photo,0.89305,16.416,15.048,19.999000000000002,202.273,90.001,502.273,4045.461,5056.827,5.059,92.488,30.006,21,21,17-02-2019
534,NOLSM5622122,3,Photo,1.22993,16.007,14.993,19.998,201.875,90.001,501.875,4037.5,5046.876,5.048,92.21700000000001,30.002,21,22,17-02-2019
535,NOLSM5632123,3,Photo,0.5355,16.745,15.044,20.004,202.105,90.0,502.105,4042.1,5052.626,5.06,92.618,30.002,21,23,17-02-2019
536,NOLSM5642124,3,Photo,0.73244,16.452,14.994000000000002,20.0,202.625,90.0,502.625,4052.5009999999997,5065.626,5.059,92.545,30.005,21,24,17-02-2019
537,NOLSM5652125,1,Photo,1.04672,17.44,14.966,20.006,202.201,90.001,502.20099999999996,4044.028,5055.035,5.043,92.821,30.0,21,25,17-02-2019
538,NOLSM5662126,1,Photo,0.80707,16.962,15.040999999999999,19.997,202.94099999999997,89.999,502.941,4058.827,5073.534000000001,5.0569999999999995,92.55,30.003,21,26,17-02-2019
539,NOLSM5672127,1,Photo,0.8788299999999999,16.655,14.823,20.005,202.05900000000003,90.0,502.059,4041.184,5051.48,5.062,92.81200000000001,30.013,21,27,17-02-2019
540,NOLSM282128,2,Photo,1.36943,16.921,15.102,19.995,198.225,90.0,502.749,4084.9390000000003,4933.829000000001,5.061,90.515,30.011,2,28,18-02-2019
541,NOLSM292229,2,Photo,1.9263299999999999,13.908,14.999,19.995,199.62,89.999,502.125,4045.078,5009.51,4.92,89.336,29.991,2,29,18-02-2019
542,NOLSM302330,2,Photo,1.41846,14.435,15.059000000000001,20.0,199.343,90.0,499.319,4010.176,5055.398,5.096,92.71799999999999,30.011,2,30,18-02-2019
543,NOLSM312431,2,Photo,0.67979,13.612,14.975999999999999,19.998,200.71599999999998,90.0,505.745,4080.116,5004.189,4.934,92.045,30.004,2,31,18-02-2019
544,NOLSM322532,2,Photo,0.73422,14.795,15.077,20.005,197.232,89.999,494.88699999999994,4039.539,5118.878,5.062,91.009,30.002,2,32,18-02-2019
545,NOLSM332633,2,Photo,0.94868,17.679000000000002,15.047,19.998,195.71099999999998,90.001,504.231,4104.008,4976.329000000001,5.118,90.552,29.995,2,33,18-02-2019
546,NOLSM342734,2,Photo,0.83591,18.779,14.937999999999999,19.997,205.521,90.001,500.05300000000005,4036.2140000000004,5079.015,5.004,94.494,30.014,2,34,18-02-2019
547,NOLSM352835,2,Photo,1.36943,17.805,15.024000000000001,19.998,193.229,90.001,500.402,4082.9,5024.710999999999,4.881,92.963,30.009,2,35,18-02-2019
548,NOLSM362936,2,Photo,1.9263299999999999,13.068,14.989,20.0,200.843,90.001,494.976,4003.0,4996.567,5.066,92.554,30.006999999999998,2,36,18-02-2019
549,NOLSM3721037,2,Photo,1.41846,17.634,14.914000000000001,19.998,197.875,90.0,499.24300000000005,4067.864,5103.516,4.946000000000001,94.745,30.0,2,37,18-02-2019
550,NOLSM3821138,2,Photo,0.67979,15.585,14.847999999999999,20.000999999999998,204.07,90.001,501.18800000000005,4024.495,5011.014,4.938,89.54799999999999,30.0,2,38,18-02-2019
551,NOLSM3921239,2,Photo,0.73422,19.247,14.934000000000001,19.994,201.96400000000003,90.0,493.336,4021.57,5107.302,4.986000000000001,92.897,29.999000000000002,2,39,18-02-2019
552,NOLSM4021340,2,Photo,1.09607,15.3,15.023,20.000999999999998,200.642,89.999,503.656,4030.974,5017.72,5.07,90.439,30.006,2,40,18-02-2019
553,NOLSM4121441,2,Photo,2.19916,14.855,15.019,20.003,198.56799999999998,90.001,506.09,4016.14,4899.117,4.999,93.896,29.996,2,41,18-02-2019
554,NOLSM4221542,2,Photo,0.6281899999999999,15.425,14.776,20.0,196.989,90.0,500.14599999999996,3995.8509999999997,5040.55,4.989,92.294,30.003,2,42,18-02-2019
555,NOLSM4321643,2,Photo,1.0132700000000001,15.302,15.033,20.000999999999998,201.671,90.0,503.13,4068.598,5097.52,5.04,93.479,29.995,2,43,18-02-2019
556,NOLSM4421744,2,Photo,0.8210700000000001,19.33,14.895,19.999000000000002,200.472,90.0,501.31,4032.002,5025.811,4.856,92.399,29.999000000000002,2,44,18-02-2019
557,NOLSM4521845,2,Photo,2.17388,14.202,15.039000000000001,20.003,195.62,90.001,501.81699999999995,4061.1690000000003,4970.858,4.994,91.181,30.004,2,45,18-02-2019
558,NOLSM4621946,2,Photo,1.91871,15.979000000000001,14.981,20.000999999999998,204.06099999999998,89.999,502.39099999999996,4055.237,5070.02,5.038,93.34100000000001,29.993000000000002,2,46,18-02-2019
559,NOLSM4722047,2,Photo,1.7057200000000001,15.467,15.167,19.999000000000002,201.84,89.999,507.18300000000005,4001.361,4922.31,5.002,92.275,30.002,2,47,18-02-2019
560,NOLSM4822148,2,Photo,1.9114900000000001,16.292,14.955,20.003,203.373,90.0,501.286,4054.534,5020.407999999999,4.925,92.602,30.002,2,48,18-02-2019
561,NOLSM4922249,2,Photo,2.1087599999999997,15.389000000000001,14.924000000000001,20.003,199.778,89.999,503.39599999999996,3957.086,4987.505,5.052,90.014,30.004,2,49,18-02-2019
562,NOLSM5022350,2,Photo,1.00451,15.637,15.084000000000001,19.999000000000002,203.21,89.999,501.423,4087.9570000000003,5063.6,5.045,91.947,29.998,2,50,18-02-2019
563,NOLSM5122451,2,Photo,1.48013,15.27,15.1,19.999000000000002,197.99400000000003,90.0,501.079,4025.4840000000004,4974.792,5.05,91.94200000000001,29.994,2,51,18-02-2019
564,NOLSM5222552,2,Photo,1.33905,15.085,14.982999999999999,20.003,200.863,90.00200000000001,501.57199999999995,4036.8759999999997,5089.309,4.91,94.751,29.996,2,52,18-02-2019
565,NOLSM5322653,2,Photo,1.12362,17.717,15.013,19.99,201.96599999999998,90.0,497.102,4014.071,4966.455,4.988,91.712,29.997,2,53,18-02-2019
566,NOLSM5422754,2,Photo,1.62494,19.372,14.947000000000001,19.997,198.005,90.001,500.154,3985.6859999999997,4933.834,4.946000000000001,92.48200000000001,30.004,2,54,18-02-2019
567,NOLSM568221568,1,Photo,0.9616100000000001,20.701,14.902999999999999,20.0,203.143,90.001,503.14300000000003,4062.853,5078.567,5.0680000000000005,92.699,30.011,22,28,18-02-2019
568,NOLSM569222569,1,Photo,1.48912,11.253,14.955,19.996,202.415,90.0,502.415,4048.301,5060.377,5.064,92.825,30.002,22,29,18-02-2019
569,NOLSM570223570,1,Photo,0.94868,15.286,14.995,19.998,202.79,90.0,502.79,4055.7940000000003,5069.742,5.061,92.794,30.006999999999998,22,30,18-02-2019
570,NOLSM571224571,1,Photo,0.83591,12.463,15.034,20.004,202.86,90.0,502.86,4057.205,5071.505999999999,5.064,93.13600000000001,29.996,22,31,18-02-2019
571,NOLSM572225572,1,Photo,1.36943,19.767,14.999,20.0,203.245,90.0,503.245,4064.9040000000005,5081.13,5.081,92.78,30.006,22,32,18-02-2019
572,NOLSM573226573,1,Photo,1.9263299999999999,16.029,15.062999999999999,20.005,202.792,89.999,502.792,4055.848,5069.81,5.067,92.822,30.002,22,33,18-02-2019
573,NOLSM574227574,1,Photo,1.41846,17.587,14.908,20.004,203.326,90.0,503.32599999999996,4066.5229999999997,5083.153,5.064,92.40700000000001,29.991,22,34,18-02-2019
574,NOLSM575228575,1,Photo,0.67979,16.445,14.981,20.000999999999998,202.201,90.001,502.20099999999996,4044.026,5055.032999999999,5.059,92.655,29.994,22,35,18-02-2019
575,NOLSM576229576,1,Photo,0.73422,17.31,15.069,20.005,202.683,90.0,502.68300000000005,4053.656,5067.07,5.063,92.695,29.993000000000002,22,36,18-02-2019
576,NOLSM5772210577,1,Photo,0.94868,16.395,15.082,20.000999999999998,202.43599999999998,90.0,502.436,4048.718,5060.898,5.056,92.595,30.000999999999998,22,37,18-02-2019
577,NOLSM5782211578,1,Photo,0.8429700000000001,17.524,15.054,19.997,202.519,90.001,502.519,4001.361,5062.965999999999,5.08,93.323,30.005,22,38,18-02-2019
578,NOLSM5792212579,1,Photo,0.45799999999999996,17.479,14.994000000000002,20.002,202.94799999999998,90.0,502.94800000000004,4054.534,5073.7,5.0489999999999995,92.71,30.0,22,39,18-02-2019
579,NOLSM5802213580,1,Photo,1.11384,16.519000000000002,15.045,19.995,203.021,90.0,503.02099999999996,3957.086,5075.528,5.056,92.10799999999999,30.0,22,40,18-02-2019
580,NOLSM5812214581,1,Photo,0.53091,15.997,14.99,20.003,201.79,89.999,501.79,4087.9570000000003,5044.75,5.048,92.16799999999999,29.999000000000002,22,41,18-02-2019
581,NOLSM5822215582,1,Photo,0.78894,16.718,14.958,19.995,201.558,90.0,501.55800000000005,4025.4840000000004,5038.946,5.045,92.375,29.998,22,42,18-02-2019
582,NOLSM5832216583,1,Photo,0.97556,17.927,14.936,19.998,200.275,89.999,500.275,4036.8759999999997,5006.866,5.005,91.805,29.998,22,43,18-02-2019
583,NOLSM5842217584,1,Photo,0.9800200000000001,15.557,15.026,19.999000000000002,200.97299999999998,90.0,500.973,4014.071,5024.332,5.02,92.061,30.000999999999998,22,44,18-02-2019
584,NOLSM5852218585,1,Photo,0.9164700000000001,16.824,14.935,19.999000000000002,200.987,90.0,500.98699999999997,3985.6859999999997,5024.682,5.029,91.934,29.993000000000002,22,45,18-02-2019
585,NOLSM5862219586,1,Photo,0.7246600000000001,16.836,14.902999999999999,19.999000000000002,201.109,90.0,501.10900000000004,4047.5409999999997,5027.717000000001,5.029,92.302,30.003,22,46,18-02-2019
586,NOLSM5872220587,1,Photo,0.55914,16.084,15.017999999999999,20.002,195.579,89.999,502.06699999999995,3955.393,5051.6720000000005,5.043,92.177,29.995,22,47,18-02-2019
587,NOLSM5882221588,1,Photo,1.12362,16.37,15.048,20.0,196.382,89.999,501.533,4062.804,5038.329000000001,5.043,92.095,30.006,22,48,18-02-2019
588,NOLSM5892222589,1,Photo,1.62494,16.98,15.027000000000001,19.997,196.59900000000002,90.00200000000001,500.527,4071.633,5013.18,5.018,91.961,29.991,22,49,18-02-2019
589,NOLSM5902223590,1,Photo,1.18246,16.792,14.969000000000001,19.999000000000002,197.555,90.0,501.32800000000003,3985.677,5033.192,5.032,91.564,29.999000000000002,22,50,18-02-2019
590,NOLSM5912224591,1,Photo,1.22609,16.533,14.982000000000001,20.002,197.98,90.0,500.44300000000004,3978.724,5011.085999999999,5.027,91.77799999999999,29.999000000000002,22,51,18-02-2019
591,NOLSM5922225592,1,Photo,1.8141900000000002,17.432000000000002,14.899000000000001,19.995,197.183,89.999,500.74199999999996,4056.014,5018.557,5.016,91.78,30.011,22,52,18-02-2019
592,NOLSM5932226593,1,Photo,1.89693,16.238,15.046,20.003,197.908,89.999,500.584,4029.12,5014.609,5.016,91.493,29.996,22,53,18-02-2019
593,NOLSM5942227594,1,Photo,1.72027,16.871,14.999,20.000999999999998,197.135,90.001,499.73699999999997,3971.1940000000004,4993.413,4.996,91.238,29.997,22,54,18-02-2019
594,NOLSM2821,1,Photo,1.8141900000000002,16.921,15.102,19.995,198.225,90.0,503.181,4084.9390000000003,4933.829000000001,5.061,90.515,30.011,2,1,18-02-2019
595,NOLSM2922,1,Photo,1.89693,13.908,14.999,19.995,199.62,89.999,493.83099999999996,4045.078,5009.51,4.92,89.336,29.991,2,2,18-02-2019
596,NOLSM3023,2,Photo,1.21682,14.435,15.059000000000001,20.0,199.343,90.0,504.01,4010.176,5055.398,5.096,92.71799999999999,30.011,2,3,18-02-2019
597,NOLSM3124,2,Photo,0.08372,13.612,14.975999999999999,19.998,200.71599999999998,90.0,499.668,4080.116,5004.189,4.934,92.045,30.004,2,4,18-02-2019
598,NOLSM3225,3,Photo,1.0045600000000001,14.795,15.077,20.005,197.232,89.999,499.414,4039.539,5118.878,5.062,91.009,30.002,2,5,18-02-2019
599,NOLSM3326,3,Photo,1.5912899999999999,17.679000000000002,15.047,19.998,195.71099999999998,90.001,498.501,4104.008,4976.329000000001,5.118,90.552,29.995,2,6,18-02-2019
600,NOLSM3427,1,Photo,1.15523,18.779,14.937999999999999,19.997,205.521,90.001,495.38,4036.2140000000004,5079.015,5.004,94.494,30.014,2,7,18-02-2019
601,NOLSM3528,1,Photo,1.33389,17.805,15.024000000000001,19.998,193.229,90.001,495.848,4082.9,5024.710999999999,4.881,92.963,30.009,2,8,18-02-2019
602,NOLSM3629,1,Photo,0.82029,13.068,14.989,20.0,200.843,90.001,499.291,4003.0,4996.567,5.066,92.554,30.006999999999998,2,9,18-02-2019
603,NOLSM37210,2,Photo,1.20012,17.634,14.914000000000001,19.998,197.875,90.0,505.532,4067.864,5103.516,4.946000000000001,94.745,30.0,2,10,18-02-2019
604,NOLSM38211,2,Photo,1.37639,15.585,14.847999999999999,20.000999999999998,204.07,90.001,503.348,4024.495,5011.014,4.938,89.54799999999999,30.0,2,11,18-02-2019
605,NOLSM39212,2,Photo,1.8888900000000002,19.247,14.934000000000001,19.994,201.96400000000003,90.0,500.256,4021.57,5107.302,4.986000000000001,92.897,29.999000000000002,2,12,18-02-2019
606,NOLSM40213,3,Photo,1.43766,15.3,15.023,20.000999999999998,200.642,89.999,503.656,4030.974,5017.72,5.07,90.439,30.006,2,13,18-02-2019
607,NOLSM41214,3,Photo,1.5782399999999999,14.855,15.019,20.003,198.56799999999998,90.001,506.09,4016.14,4899.117,4.999,93.896,29.996,2,14,18-02-2019
608,NOLSM42215,3,Photo,1.1155899999999999,15.425,14.776,20.0,196.989,90.0,500.14599999999996,3995.8509999999997,5040.55,4.989,92.294,30.003,2,15,18-02-2019
609,NOLSM43216,1,Photo,1.6141299999999998,15.302,15.033,20.000999999999998,201.671,90.0,503.13,4068.598,5097.52,5.04,93.479,29.995,2,16,18-02-2019
610,NOLSM44217,1,Photo,1.32311,19.33,14.895,19.999000000000002,200.472,90.0,501.31,4032.002,5025.811,4.856,92.399,29.999000000000002,2,17,18-02-2019
611,NOLSM45218,1,Photo,1.08216,14.202,15.039000000000001,20.003,195.62,90.001,502.024,4061.1690000000003,4970.858,4.994,91.181,30.004,2,18,18-02-2019
612,NOLSM46219,2,Photo,1.53915,15.979000000000001,14.981,20.000999999999998,204.06099999999998,89.999,504.875,4055.237,5070.02,5.038,93.34100000000001,29.993000000000002,2,19,18-02-2019
613,NOLSM47220,2,Photo,1.85115,15.467,15.167,19.999000000000002,201.84,89.999,500.48800000000006,4080.6020000000003,4922.31,5.002,92.275,30.002,2,20,18-02-2019
614,NOLSM48221,2,Photo,1.49594,16.292,14.955,20.003,203.373,90.0,502.74699999999996,3892.298,5020.407999999999,4.925,92.602,30.002,2,21,18-02-2019
615,NOLSM49222,3,Photo,1.17906,15.389000000000001,14.924000000000001,20.003,199.778,89.999,497.44300000000004,4003.755,4987.505,5.052,90.014,30.004,2,22,18-02-2019
616,NOLSM50223,3,Photo,0.9984200000000001,15.637,15.084000000000001,19.999000000000002,203.21,89.999,495.55,4108.316,5063.6,5.045,91.947,29.998,2,23,18-02-2019
617,NOLSM51224,3,Photo,0.8350799999999999,15.27,15.1,19.999000000000002,197.99400000000003,90.0,502.14,3948.7070000000003,4974.792,5.05,91.94200000000001,29.994,2,24,18-02-2019
618,NOLSM52225,1,Photo,0.76893,15.085,14.982999999999999,20.003,200.863,90.00200000000001,503.209,3957.6859999999997,5089.309,4.91,94.751,29.996,2,25,18-02-2019
619,NOLSM53226,1,Photo,1.37351,17.717,15.013,19.99,201.96599999999998,90.0,500.52099999999996,4004.511,4966.455,4.988,91.712,29.997,2,26,18-02-2019
620,NOLSM54227,1,Photo,1.26007,19.372,14.947000000000001,19.997,198.005,90.001,504.722,3886.323,4933.834,4.946000000000001,92.48200000000001,30.004,2,27,18-02-2019
621,NOLSM568221,2,Photo,1.04509,17.066,14.902999999999999,20.0,203.143,90.001,503.14300000000003,4062.853,5078.567,5.0680000000000005,92.699,30.011,22,1,18-02-2019
622,NOLSM569222,2,Photo,0.69712,17.119,14.955,19.996,202.415,90.0,502.415,4048.301,5060.377,5.064,92.825,30.002,22,2,18-02-2019
623,NOLSM570223,2,Photo,0.51739,16.482,14.995,19.998,202.79,90.0,502.79,4055.7940000000003,5069.742,5.061,92.794,30.006999999999998,22,3,18-02-2019
624,NOLSM571224,3,Photo,1.11164,17.21,15.034,20.004,202.86,90.0,502.86,4057.205,5071.505999999999,5.064,93.13600000000001,29.996,22,4,18-02-2019
625,NOLSM572225,3,Photo,1.0087,16.493,14.999,20.0,203.245,90.0,503.245,4064.9040000000005,5081.13,5.081,92.78,30.006,22,5,18-02-2019
626,NOLSM573226,3,Photo,0.37613,16.669,15.062999999999999,20.005,202.792,89.999,502.792,4055.848,5069.81,5.067,92.822,30.002,22,6,18-02-2019
627,NOLSM574227,1,Photo,0.91737,16.718,14.908,20.000999999999998,203.326,90.0,503.32599999999996,4066.5229999999997,5083.153,5.064,92.40700000000001,29.991,22,7,18-02-2019
628,NOLSM575228,1,Photo,1.0908200000000001,16.369,14.981,20.000999999999998,202.201,90.001,502.20099999999996,4044.026,5055.032999999999,5.059,92.655,29.994,22,8,18-02-2019
629,NOLSM576229,1,Photo,0.44827,17.31,15.069,20.002,202.683,90.0,502.68300000000005,4053.656,5067.07,5.063,92.695,29.993000000000002,22,9,18-02-2019
630,NOLSM5772210,2,Photo,0.7803,16.395,15.082,20.0,202.43599999999998,90.0,502.436,4048.718,5060.898,5.056,92.595,30.000999999999998,22,10,18-02-2019
631,NOLSM5782211,2,Photo,0.8429700000000001,17.524,15.054,20.005,202.519,90.001,502.519,4050.373,5062.965999999999,5.08,93.323,30.005,22,11,18-02-2019
632,NOLSM5792212,2,Photo,0.45799999999999996,17.479,14.994000000000002,19.996,202.94799999999998,90.0,502.94800000000004,4058.96,5073.7,5.0489999999999995,92.71,30.0,22,12,18-02-2019
633,NOLSM5802213,3,Photo,1.11384,16.519000000000002,15.045,19.996,203.021,90.0,503.02099999999996,4060.422,5075.528,5.056,92.10799999999999,30.0,22,13,18-02-2019
634,NOLSM5812214,3,Photo,0.53091,15.997,14.99,20.000999999999998,201.79,89.999,501.79,4035.8,5044.75,5.048,92.16799999999999,29.999000000000002,22,14,18-02-2019
635,NOLSM5822215,3,Photo,0.78894,16.718,14.958,20.0,201.558,90.0,501.55800000000005,4031.157,5038.946,5.045,92.375,29.998,22,15,18-02-2019
636,NOLSM5832216,1,Photo,0.97556,17.927,14.936,19.998,200.275,89.999,500.275,4005.493,5006.866,5.005,91.805,29.998,22,16,18-02-2019
637,NOLSM5842217,1,Photo,0.9800200000000001,15.557,15.026,19.999000000000002,200.97299999999998,90.0,500.973,4019.465,5024.332,5.02,92.061,30.000999999999998,22,17,18-02-2019
638,NOLSM5852218,1,Photo,0.9164700000000001,16.824,14.935,19.999000000000002,200.987,90.0,500.98699999999997,4019.7459999999996,5024.682,5.029,91.934,29.993000000000002,22,18,18-02-2019
639,NOLSM5862219,2,Photo,0.7246600000000001,16.836,14.902999999999999,19.999000000000002,201.109,90.0,501.10900000000004,4022.173,5027.717000000001,5.029,92.302,30.003,22,19,18-02-2019
640,NOLSM5872220,2,Photo,0.55914,16.084,15.017999999999999,20.002,202.067,89.999,502.06699999999995,4041.3379999999997,5051.6720000000005,5.043,92.177,29.995,22,20,18-02-2019
641,NOLSM5882221,2,Photo,0.85239,16.37,15.048,20.0,201.533,89.999,501.533,4030.663,5038.329000000001,5.043,92.095,30.006,22,21,18-02-2019
642,NOLSM5892222,3,Photo,1.27394,16.98,15.027000000000001,19.997,200.52700000000002,90.00200000000001,500.527,4010.5440000000003,5013.18,5.018,91.961,29.991,22,22,18-02-2019
643,NOLSM5902223,3,Photo,0.8014899999999999,16.792,14.969000000000001,19.999000000000002,201.328,90.0,501.32800000000003,4026.554,5033.192,5.032,91.564,29.999000000000002,22,23,18-02-2019
644,NOLSM5912224,1,Photo,0.7391,16.533,14.982000000000001,20.002,200.44299999999998,90.0,500.44300000000004,4008.869,5011.085999999999,5.027,91.77799999999999,29.999000000000002,22,24,18-02-2019
645,NOLSM5922225,1,Photo,0.96055,17.432000000000002,14.899000000000001,19.995,200.74200000000002,89.999,500.74199999999996,4014.845,5018.557,5.016,91.78,30.011,22,25,18-02-2019
646,NOLSM5932226,1,Photo,0.78422,16.238,15.046,20.003,200.584,89.999,500.584,4011.687,5014.609,5.016,91.493,29.996,22,26,18-02-2019
647,NOLSM5942227,2,Photo,0.75975,16.871,14.999,20.000999999999998,199.737,90.001,499.73699999999997,3994.7309999999998,4993.413,4.996,91.238,29.997,22,27,18-02-2019
